user_id,total_amount,total_real_amount,total_gift_amount,recharge_count,avg_amount,is_first_order,is_big_recharge,register_time,account_type,register_source,register_area,active_cnt,active_type_1_cnt,active_type_2_cnt,active_type_3_cnt,active_type_4_cnt,active_type_5_cnt,active_type_1_amount,active_type_2_amount,active_type_3_amount,active_type_4_amount,active_type_5_amount,active_amount
52281,804,812.04,8.04,3,268.0,1,0,2025-10-30 05:17:33,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52315,94354,95297.54,943.54,11,8577.636363636364,1,1,2025-11-10 09:25:31,2,3,China/Shanghai-Shanghai,19.0,2.0,2.0,11.0,2.0,2.0,300.0,435.0,7097.0,309.0,210.0,8351.0
52445,720,727.2,7.2,2,360.0,0,0,2025-10-31 11:31:53,2,3,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52494,359,362.59,3.59,1,359.0,1,0,2025-10-29 13:53:51,2,2,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52525,164,165.64,1.64,1,164.0,1,0,2025-12-02 14:54:22,2,2,China/Guangdong-Shenzhen,1.0,1.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,271.0
52923,187272,189144.72,1872.72,14,13376.57142857143,1,1,2025-11-14 17:31:31,1,3,China/Shanghai-Shanghai,16.0,3.0,1.0,8.0,3.0,1.0,436.0,292.0,6064.0,451.0,300.0,7543.0
52940,104,105.04,1.04,1,104.0,1,0,2025-12-15 16:31:01,2,1,China/Beijing-Beijing,6.0,1.0,2.0,1.0,1.0,1.0,25.0,123.0,710.0,23.0,79.0,960.0
53123,76,76.76,0.76,1,76.0,1,0,2025-10-03 09:03:23,2,1,China/Guangdong-Shenzhen,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,250.0,280.0,530.0
53155,307,310.07,3.07,1,307.0,1,0,2025-10-25 22:51:20,3,2,China/Zhejiang-Wenzhou,4.0,0.0,1.0,2.0,1.0,0.0,0.0,78.0,765.0,284.0,0.0,1127.0
53185,914,923.14,9.14,1,914.0,1,0,2025-11-03 20:17:25,2,1,China/Sichuan-Chengdu,5.0,3.0,1.0,1.0,0.0,0.0,454.0,211.0,217.0,0.0,0.0,882.0
53298,367,370.67,3.67,1,367.0,1,0,2025-10-13 20:39:15,4,1,China/Beijing-Beijing,1.0,0.0,1.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,208.0
53411,114397,115540.97,1143.97,12,9533.083333333334,1,1,2025-11-09 06:53:16,2,3,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53477,396,399.96,3.96,1,396.0,1,0,2025-11-09 11:04:48,4,1,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53522,190,191.9,1.9,1,190.0,1,0,2025-11-16 23:46:25,2,1,China/Shanghai-Shanghai,4.0,1.0,0.0,0.0,0.0,3.0,240.0,0.0,0.0,0.0,591.0,831.0
53525,786,793.86,7.86,2,393.0,1,0,2025-11-29 18:36:27,2,1,China/Sichuan-Chengdu,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,462.0,0.0,462.0
53612,913,922.13,9.13,1,913.0,1,0,2025-10-29 20:06:33,2,1,China/Jiangsu-Suzhou,7.0,1.0,2.0,1.0,1.0,2.0,43.0,192.0,438.0,146.0,320.0,1139.0
53682,557,562.5699999999999,5.57,2,278.5,1,0,2025-11-25 06:41:07,1,4,China/Sichuan-Chengdu,3.0,0.0,1.0,0.0,1.0,1.0,0.0,205.0,0.0,249.0,211.0,665.0
54028,978,987.78,9.780000000000001,2,489.0,1,0,2025-12-06 17:46:03,2,1,China/Guangdong-Shenzhen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54029,131,132.31,1.31,1,131.0,1,0,2025-10-07 07:18:17,2,1,China/Zhejiang-Wenzhou,8.0,2.0,3.0,1.0,1.0,1.0,361.0,391.0,258.0,81.0,121.0,1212.0
54147,416580,420745.8,4165.8,15,27772.0,1,1,2025-11-12 21:56:34,2,3,China/Shanghai-Shanghai,16.0,2.0,1.0,12.0,1.0,0.0,295.0,31.0,8633.0,94.0,0.0,9053.0
54433,71603,72319.03,716.03,11,6509.363636363636,0,1,2025-11-12 00:29:30,2,3,China/Beijing-Beijing,15.0,2.0,2.0,9.0,0.0,2.0,408.0,496.0,5629.0,0.0,202.0,6735.0
54546,839,847.39,8.39,1,839.0,0,0,2025-11-10 01:00:34,1,1,China/Guangdong-Shenzhen,4.0,2.0,2.0,0.0,0.0,0.0,401.0,137.0,0.0,0.0,0.0,538.0
54691,842,850.4200000000001,8.42,2,421.0,1,0,2025-11-13 19:18:41,3,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54738,104194,105235.94,1041.94,10,10419.4,0,1,2025-11-08 15:27:49,2,2,China/Shanghai-Shanghai,20.0,1.0,2.0,16.0,1.0,0.0,79.0,454.0,11280.0,89.0,0.0,11902.0
54844,469,473.69,4.69,2,234.5,1,0,2025-10-02 08:55:12,2,1,China/Sichuan-Chengdu,3.0,1.0,0.0,1.0,1.0,0.0,180.0,0.0,157.0,137.0,0.0,474.0
54888,482,486.82,4.82,1,482.0,0,0,2025-11-13 00:21:22,2,1,China/Zhejiang-Wenzhou,4.0,1.0,2.0,0.0,1.0,0.0,125.0,483.0,0.0,77.0,0.0,685.0
54969,421,425.21,4.21,2,210.5,1,0,2025-12-01 02:13:54,2,1,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55172,371,374.71,3.71,2,185.5,1,0,2025-12-08 18:07:12,1,1,China/Shanghai-Shanghai,4.0,0.0,1.0,1.0,1.0,1.0,0.0,73.0,125.0,130.0,111.0,439.0
55365,395,398.95,3.95,2,197.5,1,0,2025-10-26 08:41:05,2,1,China/Beijing-Beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55474,263,265.63,2.63,1,263.0,1,0,2025-10-29 12:45:38,2,4,China/Zhejiang-Wenzhou,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,152.0
55545,1019,1029.19,10.19,2,509.5,0,0,2025-11-27 01:14:31,2,1,China/Jiangsu-Suzhou,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,171.0,171.0
55622,36501,36866.01,365.01,10,3650.1,1,1,2025-11-07 19:42:56,2,3,China/Shanghai-Shanghai,18.0,2.0,0.0,14.0,0.0,2.0,364.0,0.0,9752.0,0.0,286.0,10402.0
55822,234,236.34,2.34,1,234.0,1,0,2025-11-26 03:47:36,2,1,China/Guangdong-Shenzhen,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,875.0
55869,329,332.29,3.29,1,329.0,1,0,2025-11-01 22:47:43,2,1,China/Guangdong-Shenzhen,7.0,3.0,1.0,2.0,1.0,0.0,584.0,159.0,1058.0,24.0,0.0,1825.0
55912,371,374.71,3.71,1,371.0,1,0,2025-11-11 08:32:49,2,2,China/Guangdong-Shenzhen,4.0,1.0,1.0,1.0,0.0,1.0,246.0,64.0,471.0,0.0,268.0,1049.0
56045,1278,1290.78,12.78,2,639.0,1,0,2025-10-01 05:01:25,2,1,China/Beijing-Beijing,5.0,0.0,1.0,0.0,3.0,1.0,0.0,240.0,0.0,525.0,77.0,842.0
56086,480,484.8,4.8,3,160.0,1,0,2025-11-28 04:51:10,2,3,China/Shanghai-Shanghai,4.0,1.0,1.0,0.0,1.0,1.0,175.0,245.0,0.0,132.0,232.0,784.0
56177,84,84.84,0.84,1,84.0,1,0,2025-11-23 23:58:52,2,1,China/Shanghai-Shanghai,4.0,2.0,0.0,1.0,0.0,1.0,336.0,0.0,663.0,0.0,204.0,1203.0
56257,252,254.52,2.52,1,252.0,1,0,2025-10-15 08:47:18,2,1,China/Sichuan-Chengdu,3.0,2.0,1.0,0.0,0.0,0.0,254.0,132.0,0.0,0.0,0.0,386.0
56296,444,448.44,4.44,1,444.0,1,0,2025-10-25 18:49:21,2,1,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56384,168,169.68,1.68,1,168.0,1,0,2025-12-13 12:31:34,3,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56496,341,344.41,3.41,1,341.0,1,0,2025-11-19 04:24:54,2,1,China/Beijing-Beijing,4.0,2.0,1.0,0.0,0.0,1.0,96.0,17.0,0.0,0.0,221.0,334.0
56671,325,328.25,3.25,1,325.0,1,0,2025-11-07 16:36:24,2,1,China/Beijing-Beijing,4.0,1.0,1.0,2.0,0.0,0.0,231.0,62.0,667.0,0.0,0.0,960.0
56688,216,218.16,2.16,1,216.0,1,0,2025-11-11 09:23:31,3,1,China/Zhejiang-Wenzhou,2.0,1.0,0.0,1.0,0.0,0.0,124.0,0.0,252.0,0.0,0.0,376.0
56832,764,771.6400000000001,7.64,2,382.0,1,0,2025-10-20 10:30:38,2,1,China/Shanghai-Shanghai,2.0,0.0,1.0,0.0,1.0,0.0,0.0,144.0,0.0,296.0,0.0,440.0
57130,84322,85165.22,843.22,9,9369.111111111111,1,1,2025-11-14 18:17:48,2,3,China/Shanghai-Shanghai,15.0,1.0,5.0,9.0,0.0,0.0,156.0,986.0,3871.0,0.0,0.0,5013.0
57238,122,123.22,1.22,1,122.0,1,0,2025-12-14 07:19:09,2,3,China/Beijing-Beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57258,131,132.31,1.31,1,131.0,0,0,2025-11-30 05:12:24,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57302,168951,170640.51,1689.51,9,18772.333333333332,1,1,2025-11-06 03:13:34,2,3,China/Guangdong-Shenzhen,18.0,3.0,1.0,13.0,1.0,0.0,170.0,170.0,8811.0,64.0,0.0,9215.0
57491,514,519.14,5.14,1,514.0,1,0,2025-12-01 15:15:12,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57499,480,484.79999999999995,4.8,2,240.0,1,0,2025-10-04 23:35:03,2,1,China/Jiangsu-Suzhou,2.0,1.0,0.0,1.0,0.0,0.0,180.0,0.0,816.0,0.0,0.0,996.0
57728,225484,227738.84,2254.84,18,12526.888888888889,1,1,2025-11-10 05:59:37,2,1,China/Shanghai-Shanghai,13.0,2.0,1.0,7.0,0.0,3.0,421.0,152.0,3769.0,0.0,488.0,4830.0
57801,625,631.25,6.25,2,312.5,1,0,2025-11-04 20:53:42,2,1,China/Sichuan-Chengdu,1.0,0.0,1.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,136.0
57850,668,674.68,6.68,1,668.0,1,0,2025-11-14 00:22:14,2,2,China/Sichuan-Chengdu,5.0,2.0,1.0,1.0,1.0,0.0,174.0,270.0,141.0,51.0,0.0,636.0
57911,262,264.62,2.62,1,262.0,0,0,2025-10-20 20:28:46,2,1,China/Zhejiang-Wenzhou,3.0,0.0,1.0,0.0,1.0,1.0,0.0,248.0,0.0,279.0,244.0,771.0
58125,138,139.38,1.38,1,138.0,0,0,2025-10-08 09:20:12,2,1,China/Guangdong-Shenzhen,6.0,2.0,3.0,0.0,1.0,0.0,299.0,205.0,0.0,263.0,0.0,767.0
58176,532,537.3199999999999,5.32,2,266.0,0,0,2025-10-09 04:01:06,2,1,China/Zhejiang-Wenzhou,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,295.0,0.0,295.0
58312,418,422.18,4.18,1,418.0,1,0,2025-10-31 05:55:36,4,2,China/Zhejiang-Wenzhou,7.0,0.0,2.0,1.0,2.0,2.0,0.0,525.0,460.0,495.0,169.0,1649.0
58348,870,878.7,8.7,3,290.0,1,0,2025-11-27 15:22:06,2,4,China/Zhejiang-Wenzhou,4.0,2.0,1.0,0.0,0.0,1.0,368.0,282.0,0.0,0.0,287.0,937.0
58392,443,447.43,4.43,1,443.0,1,0,2025-10-23 01:27:58,2,2,China/Guangdong-Shenzhen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58595,261,263.61,2.61,1,261.0,1,0,2025-10-01 06:46:16,4,3,China/Jiangsu-Suzhou,2.0,0.0,1.0,0.0,1.0,0.0,0.0,289.0,0.0,16.0,0.0,305.0
58623,573,578.73,5.73,2,286.5,1,0,2025-11-13 08:17:16,2,1,China/Sichuan-Chengdu,6.0,0.0,2.0,0.0,3.0,1.0,0.0,371.0,0.0,358.0,179.0,908.0
58656,346,349.46,3.46,1,346.0,1,0,2025-12-12 12:44:45,2,1,China/Zhejiang-Wenzhou,4.0,1.0,2.0,1.0,0.0,0.0,276.0,404.0,803.0,0.0,0.0,1483.0
58660,172,173.72,1.72,1,172.0,1,0,2025-11-09 13:09:27,2,1,China/Sichuan-Chengdu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58679,296,298.96000000000004,2.96,2,148.0,1,0,2025-11-06 00:50:25,2,1,China/Jiangsu-Suzhou,4.0,1.0,2.0,0.0,0.0,1.0,36.0,374.0,0.0,0.0,289.0,699.0
58700,443,447.43,4.43,1,443.0,1,0,2025-12-06 05:18:38,2,2,China/Shanghai-Shanghai,5.0,2.0,0.0,0.0,1.0,2.0,475.0,0.0,0.0,207.0,304.0,986.0
58733,814,822.1400000000001,8.14,3,271.3333333333333,1,0,2025-10-26 09:03:31,2,1,China/Sichuan-Chengdu,3.0,1.0,0.0,1.0,0.0,1.0,237.0,0.0,562.0,0.0,195.0,994.0
58999,203,205.03,2.03,1,203.0,1,0,2025-10-01 04:26:22,2,1,China/Zhejiang-Wenzhou,2.0,1.0,0.0,0.0,0.0,1.0,260.0,0.0,0.0,0.0,262.0,522.0
59163,289,291.89,2.89,1,289.0,1,0,2025-10-18 14:30:15,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59215,265471,268125.71,2654.71,14,18962.214285714286,1,1,2025-11-07 06:13:42,2,3,China/Shanghai-Shanghai,20.0,1.0,3.0,13.0,3.0,0.0,279.0,278.0,8310.0,470.0,0.0,9337.0
59460,515,520.15,5.15,2,257.5,1,0,2025-10-12 23:00:24,2,1,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59605,68846,69534.45999999999,688.46,8,8605.75,0,1,2025-11-09 07:08:37,2,3,China/Shanghai-Shanghai,13.0,1.0,0.0,12.0,0.0,0.0,265.0,0.0,6370.0,0.0,0.0,6635.0
59614,945,954.45,9.45,2,472.5,0,0,2025-11-01 18:03:59,2,2,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59669,256719,259286.18999999997,2567.19,15,17114.6,0,1,2025-11-06 10:25:25,2,3,China/Jiangsu-Suzhou,14.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,7709.0,266.0,0.0,7975.0
59679,217,219.17,2.17,1,217.0,1,0,2025-10-25 21:25:08,2,1,China/Jiangsu-Suzhou,3.0,1.0,2.0,0.0,0.0,0.0,238.0,437.0,0.0,0.0,0.0,675.0
59699,410,414.1,4.1,1,410.0,1,0,2025-11-23 23:08:00,2,1,China/Sichuan-Chengdu,2.0,1.0,0.0,1.0,0.0,0.0,178.0,0.0,939.0,0.0,0.0,1117.0
59866,349,352.49,3.49,1,349.0,1,0,2025-11-11 23:28:12,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59911,858,866.58,8.58,3,286.0,1,0,2025-10-02 23:16:29,2,1,China/Beijing-Beijing,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0
59997,904,913.04,9.04,3,301.3333333333333,1,0,2025-11-17 06:28:34,2,3,China/Guangdong-Shenzhen,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,272.0,406.0
60014,621,627.21,6.21,3,207.0,1,0,2025-10-24 04:00:14,1,1,China/Beijing-Beijing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,135.0
60043,163934,165573.34,1639.34,12,13661.166666666666,1,1,2025-11-11 20:38:45,2,3,China/Shanghai-Shanghai,12.0,2.0,2.0,5.0,2.0,1.0,284.0,521.0,2763.0,394.0,128.0,4090.0
60108,973,982.73,9.73,2,486.5,1,0,2025-10-12 00:18:15,2,2,China/Jiangsu-Suzhou,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,0.0,182.0
60206,580,585.8,5.8,1,580.0,1,0,2025-11-16 19:44:05,1,1,China/Jiangsu-Suzhou,7.0,1.0,2.0,2.0,1.0,1.0,22.0,316.0,484.0,129.0,139.0,1090.0
60484,833,841.3299999999999,8.33,2,416.5,1,0,2025-11-23 12:31:13,2,3,China/Jiangsu-Suzhou,3.0,0.0,1.0,1.0,0.0,1.0,0.0,237.0,368.0,0.0,48.0,653.0
60700,738,745.38,7.38,1,738.0,1,0,2025-11-28 08:35:46,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60712,195,196.95,1.95,1,195.0,1,0,2025-11-08 22:07:29,2,1,China/Sichuan-Chengdu,5.0,2.0,1.0,1.0,1.0,0.0,338.0,10.0,769.0,138.0,0.0,1255.0
60724,211,213.11,2.11,1,211.0,1,0,2025-11-12 18:03:36,2,1,China/Guangdong-Shenzhen,6.0,1.0,1.0,3.0,1.0,0.0,189.0,64.0,897.0,129.0,0.0,1279.0
60792,165,166.65,1.65,1,165.0,1,0,2025-10-12 18:28:03,2,1,China/Guangdong-Shenzhen,2.0,1.0,0.0,1.0,0.0,0.0,241.0,0.0,890.0,0.0,0.0,1131.0
60864,380,383.8,3.8,1,380.0,1,0,2025-10-10 04:19:56,2,1,China/Zhejiang-Wenzhou,2.0,0.0,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,181.0
60892,351,354.51,3.5100000000000002,2,175.5,1,0,2025-11-10 19:44:36,4,1,China/Zhejiang-Wenzhou,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,385.0,213.0,0.0,598.0
60984,802,810.02,8.02,2,401.0,1,0,2025-10-29 10:46:41,2,4,China/Shanghai-Shanghai,2.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,75.0,0.0,91.0
61046,338,341.38,3.38,1,338.0,0,0,2025-11-22 17:23:31,1,1,China/Sichuan-Chengdu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61053,85381,86234.81,853.81,12,7115.083333333333,0,1,2025-11-11 20:10:31,2,3,China/Shanghai-Shanghai,20.0,2.0,0.0,15.0,2.0,1.0,357.0,0.0,9152.0,425.0,158.0,10092.0
61192,319383,322576.83,3193.83,14,22813.071428571428,1,1,2025-11-08 17:51:50,2,1,China/Shanghai-Shanghai,16.0,4.0,2.0,9.0,0.0,1.0,522.0,282.0,5524.0,0.0,14.0,6342.0
61280,713,720.13,7.13,1,713.0,1,0,2025-11-05 07:43:17,2,1,China/Sichuan-Chengdu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61326,123,124.23,1.23,1,123.0,0,0,2025-11-17 21:51:06,2,1,China/Sichuan-Chengdu,4.0,2.0,1.0,0.0,1.0,0.0,429.0,59.0,0.0,214.0,0.0,702.0
61429,946,955.4599999999999,9.46,3,315.3333333333333,1,0,2025-11-25 10:05:32,1,1,China/Sichuan-Chengdu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61693,293,295.93,2.9299999999999997,2,146.5,1,0,2025-12-03 17:37:18,4,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61703,390,393.9,3.9,1,390.0,1,0,2025-12-04 11:33:33,2,1,China/Guangdong-Shenzhen,7.0,0.0,3.0,1.0,3.0,0.0,0.0,382.0,213.0,363.0,0.0,958.0
61913,793,800.9300000000001,7.93,2,396.5,0,0,2025-11-28 20:34:44,2,1,China/Shanghai-Shanghai,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,269.0,0.0,269.0
62405,453,457.53,4.53,1,453.0,1,0,2025-11-19 02:41:08,2,2,China/Guangdong-Shenzhen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0
62486,294,296.94,2.94,1,294.0,1,0,2025-11-13 16:59:26,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62493,1887,1905.87,18.87,4,471.75,1,0,2025-11-05 01:13:00,2,2,China/Beijing-Beijing,1.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,114.0
62682,250,252.5,2.5,1,250.0,1,0,2025-10-21 18:25:48,2,1,China/Beijing-Beijing,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,208.0,260.0,468.0
62691,316,319.16,3.16,1,316.0,1,0,2025-11-08 19:22:38,2,1,China/Sichuan-Chengdu,4.0,2.0,0.0,1.0,1.0,0.0,271.0,0.0,109.0,267.0,0.0,647.0
62937,510,515.1,5.1,2,255.0,1,0,2025-10-15 15:35:38,2,2,China/Jiangsu-Suzhou,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,754.0,0.0,0.0,754.0
62986,1199,1210.99,11.99,1,1199.0,1,0,2025-10-24 16:49:22,2,2,China/Guangdong-Shenzhen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63012,213506,215641.06,2135.06,18,11861.444444444445,1,1,2025-11-13 08:30:22,2,3,China/Shanghai-Shanghai,19.0,2.0,1.0,13.0,1.0,2.0,247.0,45.0,8049.0,197.0,355.0,8893.0
63034,323,326.23,3.23,1,323.0,1,0,2025-10-18 05:17:05,2,1,China/Shanghai-Shanghai,5.0,1.0,1.0,3.0,0.0,0.0,103.0,264.0,1227.0,0.0,0.0,1594.0
63265,573,578.73,5.73,2,286.5,1,0,2025-10-11 11:27:47,3,1,China/Sichuan-Chengdu,5.0,2.0,1.0,0.0,1.0,1.0,225.0,296.0,0.0,228.0,26.0,775.0
63286,157,158.57,1.57,1,157.0,1,0,2025-10-03 10:40:29,1,1,China/Shanghai-Shanghai,6.0,1.0,1.0,1.0,1.0,2.0,44.0,104.0,21.0,35.0,322.0,526.0
63325,259,261.59,2.59,1,259.0,0,0,2025-10-26 18:26:05,2,3,China/Shanghai-Shanghai,8.0,2.0,2.0,2.0,1.0,1.0,429.0,382.0,251.0,139.0,10.0,1211.0
63802,1123,1134.23,11.23,3,374.3333333333333,1,0,2025-10-02 10:34:34,2,4,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63886,269,271.69,2.69,1,269.0,1,0,2025-11-20 08:39:08,2,1,China/Sichuan-Chengdu,5.0,0.0,1.0,2.0,0.0,2.0,0.0,283.0,177.0,0.0,214.0,674.0
63898,815,823.1499999999999,8.149999999999999,2,407.5,1,0,2025-11-21 06:01:16,4,1,China/Beijing-Beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64066,212,214.12,2.12,1,212.0,1,0,2025-10-30 15:03:30,2,1,China/Guangdong-Shenzhen,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,219.0
64121,577920,583699.2,5779.2,24,24080.0,1,1,2025-11-13 20:24:01,2,4,China/Shanghai-Shanghai,19.0,3.0,2.0,13.0,0.0,1.0,512.0,208.0,7187.0,0.0,259.0,8166.0
64246,106,107.06,1.06,1,106.0,0,0,2025-10-27 15:03:59,2,1,China/Beijing-Beijing,3.0,2.0,0.0,0.0,1.0,0.0,169.0,0.0,0.0,196.0,0.0,365.0
64421,845,853.45,8.45,1,845.0,0,0,2025-11-15 08:42:39,2,1,China/Jiangsu-Suzhou,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,105.0,120.0,225.0
64591,153,154.53,1.53,1,153.0,1,0,2025-11-16 00:16:43,2,1,China/Beijing-Beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64616,162842,164470.42,1628.42,16,10177.625,1,1,2025-11-12 00:21:40,2,3,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64733,221,223.21,2.21,1,221.0,1,0,2025-10-14 20:42:11,2,4,China/Shanghai-Shanghai,2.0,0.0,1.0,0.0,1.0,0.0,0.0,105.0,0.0,137.0,0.0,242.0
64805,708,715.08,7.08,1,708.0,1,0,2025-10-27 06:34:40,2,3,China/Zhejiang-Wenzhou,2.0,0.0,1.0,0.0,1.0,0.0,0.0,141.0,0.0,288.0,0.0,429.0
64879,525,530.25,5.25,1,525.0,1,0,2025-10-15 09:33:22,2,1,China/Shanghai-Shanghai,3.0,1.0,1.0,1.0,0.0,0.0,226.0,161.0,832.0,0.0,0.0,1219.0
64893,184342,186185.41999999998,1843.4199999999998,13,14180.153846153846,1,1,2025-11-14 02:11:02,2,3,China/Shanghai-Shanghai,18.0,3.0,2.0,11.0,0.0,2.0,663.0,551.0,6668.0,0.0,365.0,8247.0
65021,720,727.2,7.2,5,144.0,1,0,2025-11-30 23:16:13,3,1,China/Sichuan-Chengdu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65030,319,322.19,3.19,1,319.0,1,0,2025-10-19 19:44:05,2,2,China/Shanghai-Shanghai,4.0,1.0,2.0,1.0,0.0,0.0,270.0,291.0,594.0,0.0,0.0,1155.0
65050,123549,124784.48999999999,1235.49,12,10295.75,1,1,2025-11-11 15:47:32,2,4,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65225,65482,66136.81999999999,654.8199999999999,6,10913.666666666666,0,1,2025-11-07 03:54:22,2,3,China/Shanghai-Shanghai,11.0,1.0,1.0,9.0,0.0,0.0,117.0,43.0,5243.0,0.0,0.0,5403.0
65272,617,623.1700000000001,6.17,3,205.66666666666666,1,0,2025-10-07 00:58:56,2,1,China/Shanghai-Shanghai,4.0,2.0,1.0,1.0,0.0,0.0,237.0,146.0,259.0,0.0,0.0,642.0
65414,184,185.84,1.84,1,184.0,1,0,2025-11-20 11:30:19,2,1,China/Sichuan-Chengdu,4.0,2.0,0.0,0.0,1.0,1.0,421.0,0.0,0.0,168.0,168.0,757.0
65742,587,592.87,5.87,2,293.5,1,0,2025-11-15 19:48:37,2,2,China/Shanghai-Shanghai,4.0,1.0,1.0,2.0,0.0,0.0,39.0,175.0,240.0,0.0,0.0,454.0
